,REF,Company (Manufacturer),Company Location,Review Date,Country of Bean Origin,Specific Bean Origin or Bar Name,Cocoa Percent,Ingredients,Most Memorable Characteristics,Rating,num_ingr,B,S,C,L,V,Sa,S*,Lon,Lat
733,1972,Dick Taylor,U.S.A.,2017,Brazil,"Fazenda Camboa, Bahia, batch 17009",0.75,"2- B,S","sticky, roasty nibs, grapes",3.75,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-53.2,-10.3333333
734,2016,Dick Taylor,U.S.A.,2017,Solomon Islands,"Solomon Is.,batch 17158, N.Vela",0.72,"2- B,S","well defined, creamy, cherry",4.0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,159.1070693851845,-8.7053941
735,2258,Dick Taylor,U.S.A.,2018,Fiji,"Vanua Levu, Matasawalevu",0.8,"2- B,S","cocoa, tea, malt",3.75,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,179.0122737,-18.1239696
736,2270,Dick Taylor,U.S.A.,2019,Belize,"Maya Mtn, Toledo",0.72,"2- B,S","creamy, sticky, dried fruit",4.0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-88.7600927,16.8259793
737,2434,Dick Taylor,U.S.A.,2019,Madagascar,"Akesson P., Sambirano",0.72,"2- B,S","sticky, dried fruit, toast, cocoa",3.75,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,46.4416422,-18.9249604
738,2466,Dick Taylor,U.S.A.,2020,Blend,"Northerner, Madagascar and Brazil",0.73,"2- B,S","burnt honey, earthy",3.5,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.1002445,51.5840921
739,2554,Dick Taylor,U.S.A.,2021,Jamaica,"Bachelor's Hall, batch 20240",0.75,"2- B,S","sl. bitter, black licorice, dried fig",3.75,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-77.3947693,18.1850507
740,2656,Dick Taylor,U.S.A.,2021,Mexico,"Soconusco, Rayen Cacao Co-op, batch 21154",0.72,"2- B,S","dried fruit, fig, astringent, sticky",4.0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-102.0077097,23.6585116
741,2732,Didier Smeets,Belgium,2022,Madagascar,Madagascar,0.63,"3- B,S,C","sl sour, grassy, off, fatty",3.0,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,46.4416422,-18.9249604
742,2736,Didier Smeets,Belgium,2022,Peru,Peru,0.65,"3- B,S,C","peanut butter, dirty",2.75,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-75.0458515,-6.8699697
743,2740,Didier Smeets,Belgium,2022,Vietnam,Vietnam,0.7,"3- B,S,C","sweet, fatty, rancid",2.75,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,108.4265113,13.2904027
744,2740,Didier Smeets,Belgium,2022,Bali,Bali,0.65,"3- B,S,C","earthy, astringent, metallic",2.5,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.3200410217200766,48.8588897
745,2402,Diogo Vaz,Sao Tome & Principe,2019,Sao Tome,"Sao Tome, unroasted, batch UNR-18-003",0.7,"4- B,S,C,L","cocoa, raw, dirty, chemical",2.75,4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6.7313031,0.3389242
746,2402,Diogo Vaz,Sao Tome & Principe,2019,Sao Tome,"Sao Tome, batch OST-18-01",0.65,"4- B,S,C,L","complex, sweet, sour, grassy",3.0,4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6.7313031,0.3389242
747,2406,Diogo Vaz,Sao Tome & Principe,2019,Sao Tome,"Sao Tome, Grand Cru Plantation, amelonado",0.75,"4- B,S,C,L","late cocoa, harsh, off notes",2.5,4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6.7313031,0.3389242
748,2406,Diogo Vaz,Sao Tome & Principe,2019,Sao Tome,"Sao Tome, batch TRI-18-002, trinitario",0.75,"4- B,S,C,L","bland, fatty, fruit",3.0,4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6.7313031,0.3389242
749,1371,Doble & Bignall,U.K.,2014,Panama,"Panama, Raven",0.72,"3- B,S,C","mild cherry, earthy",3.25,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-81.1308434,8.559559
750,1371,Doble & Bignall,U.K.,2014,Venezuela,"Puerto Cabello, Mantuano",0.72,"3- B,S,C","fatty, rasin, nutty",3.25,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-66.1109318,8.0018709
751,1407,Doble & Bignall,U.K.,2014,Nicaragua,Johe,0.72,"3- B,S,C","nutty, caramel, toffee",3.5,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-85.2936911,12.6090157
752,1688,Doble & Bignall,U.K.,2015,Venezuela,Puerto Cabello,0.85,"3- B,S,C","intense, spicy, floral",3.0,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-66.1109318,8.0018709
753,63,Dolfin (Belcolade),Belgium,2006,Blend,Noir,0.7,"3- B,S,L","acidic, astringent, unpleasant",1.5,3,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.1002445,51.5840921
754,304,Dolfin (Belcolade),Belgium,2008,Blend,"Africa, West Africa",0.88,"3- B,S,L","sticky, floral",3.0,3,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.1002445,51.5840921
755,87,Domori,Italy,2006,Venezuela,Sur del Lago Classificado,0.7,"2- B,S","long lasting, fruit",3.0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-66.1109318,8.0018709
756,87,Domori,Italy,2006,Peru,Apurimac,0.7,"2- B,S","floral, olive",3.25,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-75.0458515,-6.8699697
757,87,Domori,Italy,2006,Venezuela,Carenero Superior,0.7,"2- B,S","creamy, basic cocoa",3.5,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-66.1109318,8.0018709
758,111,Domori,Italy,2007,Venezuela,Porcelana,0.7,"2- B,S","creamy, complex, coffee",4.0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-66.1109318,8.0018709
759,129,Domori,Italy,2007,Venezuela,"Ocumare 61, Puertomar",0.75,"2- B,S","sticky, smoke, ham, earthy",3.25,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-66.1109318,8.0018709
760,135,Domori,Italy,2007,Venezuela,Granella,0.6,"2- B,S","mild spice, licorice",3.25,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-66.1109318,8.0018709
761,135,Domori,Italy,2007,Madagascar,Madagascar,0.7,"2- B,S","fruity, basic cocoa",3.5,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,46.4416422,-18.9249604
762,192,Domori,Italy,2007,Madagascar,Madagared,0.7,"2- B,S","smooth, banana, cocoa",3.5,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,46.4416422,-18.9249604
763,192,Domori,Italy,2007,Indonesia,"Java, Javablond",0.7,"2- B,S","creamy, smokey, tobacco",3.75,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,117.8902853,-2.4833826
764,192,Domori,Italy,2007,Ecuador,Ecuador,0.7,"2- B,S","creamy, nuts, woody, cocoa",4.0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-79.3666965,-1.3397668
765,192,Domori,Italy,2007,Venezuela,"Ocumare 67, Puertofino",0.7,"2- B,S","creamy, mint, tobacco, olive",4.0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-66.1109318,8.0018709
766,227,Domori,Italy,2008,Venezuela,"Carupano, H. San Jose",0.7,"2- B,S","cucumber, hot spices",3.0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-66.1109318,8.0018709
767,272,Domori,Italy,2008,Colombia,Teyuna,0.7,"2- B,S","creamy, woody, earthy",3.0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-72.9088133,4.099917
768,272,Domori,Italy,2008,Blend,Blend No. 1,0.78,"2- B,S","sticky, grassy, coffee",3.5,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.1002445,51.5840921
769,272,Domori,Italy,2008,Blend,Ilblend,0.7,"2- B,S","sticky, olive",3.75,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.1002445,51.5840921
770,470,Domori,Italy,2010,Venezuela,"Chuao, Hacienda San Jose",0.7,"2- B,S","subtle, caramel, sour milk",3.0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-66.1109318,8.0018709
771,693,Domori,Italy,2011,Venezuela,"Canoabo, Hacienda San Jose",0.7,"2- B,S","smooth, intense, smoke, nut",3.5,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-66.1109318,8.0018709
772,863,Domori,Italy,2012,Tanzania,Morogoro,0.7,"2- B,S","sticky, nutty",3.5,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,35.7878438,-6.5247123
773,863,Domori,Italy,2012,Venezuela,Guasare,0.7,"2- B,S","creamy, coffee, caramel",3.75,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-66.1109318,8.0018709
774,1672,Domori,Italy,2015,Ecuador,Hacienda Victoria,0.7,"2- B,S","floral, well developed, creamy",3.75,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-79.3666965,-1.3397668
775,1672,Domori,Italy,2015,Venezuela,Ocumare 77,0.7,"2- B,S","nutty, strawberry, creamy",3.75,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-66.1109318,8.0018709
776,2040,Domori,Italy,2018,Tanzania,Tanzania,0.7,"2- B,S","creamy, sticky, fruit",4.0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,35.7878438,-6.5247123
777,2748,Domori,Italy,2022,Brazil,Brazil,0.7,"2- B,S","grassy, herbal, tea",3.5,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-53.2,-10.3333333
778,1672,Dormouse,U.K.,2015,Venezuela,"Rio Caribe, Batch 7",0.7,"3- B,S,C","burnt rubber, molasses",2.5,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-66.1109318,8.0018709
779,1676,Dormouse,U.K.,2015,Colombia,"Colombia, Batch 9",0.8,"3- B,S,C","bitter,molasses,marshmallow",2.75,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-72.9088133,4.099917
780,1676,Dormouse,U.K.,2015,Madagascar,"Madagascar, Batch 8",0.77,"3- B,S,C","fruity, molasses",2.75,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,46.4416422,-18.9249604
781,1880,Dormouse,U.K.,2016,Grenada,Non Pariel Estate,0.75,"3- B,S*,C","licorice, molasses, rubber",2.75,3,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-61.6904045,12.1360374
782,2052,Dormouse,U.K.,2018,Philippines,"Kablon Farm, batch 242",0.715,"3- B,S*,C",molasses notes from sugar,2.75,3,1.0,0.0,1.0,0.0,0.0,0.0,1.0,122.7312101,12.7503486
783,2052,Dormouse,U.K.,2018,Guatemala,"Verapaz, batch 254",0.72,"3- B,S*,C","near perfect shine, cocoa",3.5,3,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-90.345759,15.5855545
784,2096,Dormouse,U.K.,2018,Peru,"Piura, batch 274",0.8,"2- B,S*","molasses, fruit",3.5,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-75.0458515,-6.8699697
785,2696,Dormouse,U.K.,2021,Belize,"Trio Reserve, 2020 h. batch D002",0.78,"3- B,S,C",molasses notes dominate,3.25,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-88.7600927,16.8259793
786,2390,Double Spiral,U.S.A.,2019,Dominican Republic,Oko Caribe,0.75,"2- B,S","dry, earthy, walnut",2.5,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-70.3028026,19.0974031
787,2390,Double Spiral,U.S.A.,2019,Tanzania,Kokoa Kamili,0.7,"2- B,S","dry, sour, sweet, mild fruit",2.75,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,35.7878438,-6.5247123
788,2390,Double Spiral,U.S.A.,2019,Dominican Republic,Hispaniola,0.75,"2- B,S","dry, cocoa, grassy, spicy",3.0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-70.3028026,19.0974031
789,2752,Ducrey,U.S.A.,2022,Dominican Republic,"Zorzal, Cibao, San Francisco de Macoris",0.7,"2- B,S","tobacco, roasty, hint of fruit",3.25,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-70.3028026,19.0974031
790,2752,Ducrey,U.S.A.,2022,Nicaragua,"O'Payo, Wasalala Co-op",0.75,"2- B,S","earthy, dirty",2.75,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-85.2936911,12.6090157
791,2752,Ducrey,U.S.A.,2022,Haiti,Pisa,0.7,"2- B,S","rich brownie, roasty, coffee",3.25,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-72.3570972,19.1399952
792,516,Duffy's,U.K.,2010,Panama,Panama,0.7,"3- B,S,C",caramel and cocoa,3.5,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-81.1308434,8.559559
793,516,Duffy's,U.K.,2010,Ecuador,"Corazon del Ecuador, Calceta beans",0.72,"3- B,S,C","rich cocoa, fruity, strong floral",3.75,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-79.3666965,-1.3397668
794,523,Duffy's,U.K.,2010,Ecuador,Star of Ecuador,0.7,"3- B,S,C","chalky, bread, dirt",2.5,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-79.3666965,-1.3397668
795,523,Duffy's,U.K.,2010,Peru,Star of Peru,0.7,"3- B,S,C","dark forest berry, spice",3.75,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-75.0458515,-6.8699697
796,623,Duffy's,U.K.,2011,Honduras,"Indio Rojo, Xoco",0.72,"3- B,S,C","dried fruit, grapes, sour",3.75,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-86.0755145,15.2572432
797,661,Duffy's,U.K.,2011,Dominican Republic,Dominican Republic,0.65,"3- B,S,C","heavy roast, woody, berry",3.5,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-70.3028026,19.0974031
798,697,Duffy's,U.K.,2011,Panama,"Bocas del Toro, Tierra Oscura",0.72,"3- B,S,C","licorice, leathery",3.0,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-81.1308434,8.559559
799,697,Duffy's,U.K.,2011,Nicaragua,"Nicaliso, Xoco",0.71,"3- B,S,C","intense, almond, coffee",3.25,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-85.2936911,12.6090157
800,765,Duffy's,U.K.,2011,Venezuela,Ocumare,0.71,"3- B,S,C",intense cocoa,3.5,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-66.1109318,8.0018709
801,923,Duffy's,U.K.,2012,Venezuela,Ocumare,0.72,"3- B,S,C","creamy, nutty",3.75,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-66.1109318,8.0018709
802,1331,Duffy's,U.K.,2014,Nicaragua,"Chuno, Xoco",0.7,"4- B,S,C,L","sandy, full bodied, spicy",3.5,4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-85.2936911,12.6090157
803,1331,Duffy's,U.K.,2014,Nicaragua,"Rico Rugoso, Xoco",0.76,"4- B,S,C,L","black pepper, rich, intense",3.75,4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-85.2936911,12.6090157
804,1662,Duffy's,U.K.,2015,Guatemala,"Rio Dulce, Xoco",0.7,"4- B,S,C,L","intense, spicy, butterscotch",4.0,4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-90.345759,15.5855545
805,1964,Duffy's,U.K.,2017,Nigeria,Eti-Oni,0.7,"4- B,S,C,L",candy like off flavor,2.75,4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,7.9999721,9.6000359
806,2100,Duffy's,U.K.,2018,Guatemala,Mayan Red,0.8,"4- B,S,C,L","intense earthy, cocoa, roasty",3.25,4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-90.345759,15.5855545
807,2366,Duffy's,U.K.,2019,Philippines,South Cotabato,0.7,"4- B,S,C,L","cocoa, honey, watery, sweet",3.5,4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,122.7312101,12.7503486
808,2648,Duffy's,U.K.,2021,Nicaragua,"Juno, batch 201006",0.7,"4- B,S,C,L","fruit, holiday spice",3.5,4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-85.2936911,12.6090157
809,1506,Dulcinea,U.S.A.,2015,Dominican Republic,"Dominican Republic, batch 1507",0.7,"2- B,S","coarse, earthy, mild banana",3.25,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-70.3028026,19.0974031
810,1626,Durci,U.S.A.,2015,Peru,"Maranon, Joya Rara",0.7,"3- B,S,C","sandy, orange, butterscotch",3.5,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-75.0458515,-6.8699697
811,1626,Durci,U.S.A.,2015,Venezuela,"Rio Caribe, Tepui Treasure",0.7,"3- B,S,C","fatty, roasty, intense brownie",3.5,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-66.1109318,8.0018709
812,1630,Durci,U.S.A.,2015,Dominican Republic,Taino Secret,0.7,"3- B,S,C","dates, acidic, rich cocoa",3.25,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-70.3028026,19.0974031
813,1630,Durci,U.S.A.,2015,Venezuela,"Carenero, Empyrean Sabor",0.7,"3- B,S,C","cherry, earthy, tobacco",3.25,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-66.1109318,8.0018709
814,1630,Durci,U.S.A.,2015,Ecuador,Corona Arriba,0.7,"3- B,S,C",blackberry and cinnamon,4.0,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-79.3666965,-1.3397668
815,2040,Durci,U.S.A.,2018,Peru,Piura Blanco,0.7,"3- B,S,C","smoth, dense, grape",4.0,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-75.0458515,-6.8699697
816,2744,DWAAR,U.S.A.,2022,Dominican Republic,Zorzal,0.7,"3- B,S,C","accidental spicy (Kulfi?), burn",3.0,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-70.3028026,19.0974031
817,1343,East Van Roasters,Canada,2014,Peru,"Peru, batch P116",0.7,"3- B,S,C","waxy, spicy, tobacco",3.25,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-75.0458515,-6.8699697
818,1343,East Van Roasters,Canada,2014,Madagascar,"Madagascar, batch M132",0.7,"3- B,S,C",ultra fruity,3.5,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,46.4416422,-18.9249604
819,1343,East Van Roasters,Canada,2014,Dominican Republic,"Dominican Republic, batch DR113",0.7,"3- B,S,C","spicy, cocoa",3.75,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-70.3028026,19.0974031
820,1812,Eau de Rose,Canada,2016,Colombia,Tumaco,0.7,"3- B,S,C","dried fruit, strong floral",3.25,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-72.9088133,4.099917
821,1812,Eau de Rose,Canada,2016,Colombia,Arauca,0.7,"3- B,S,C","mild, dried fruit, chocolate",3.25,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-72.9088133,4.099917
822,919,Eclat (Felchlin),U.S.A.,2012,Peru,"Maranon, Good & Evil, w/ nibs",0.72,"3- B,S,C","buttery, burlap",2.75,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-75.0458515,-6.8699697
823,2358,Eclat (Fruition),U.S.A.,2019,Peru,"NOE, nacional/criollo, batch 1",0.8,"2- B,S","nutty, almond butter",3.5,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-75.0458515,-6.8699697
824,1876,Edelmond,Germany,2016,Venezuela,Porcelana,0.68,"2- B,S","dry, gritty, cardboard, nutty",3.0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-66.1109318,8.0018709
825,2534,El Buen,U.S.A.,2020,Madagascar,"Akessons, Sambirano Valley",0.7,"2- B,S","molasses, red fruit, astringent",3.0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,46.4416422,-18.9249604
826,2534,El Buen,U.S.A.,2020,Colombia,Tumaco,0.7,"2- B,S","cocoa, spice, alcohol, dirty",3.0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-72.9088133,4.099917
827,252,El Ceibo,Bolivia,2008,Bolivia,Alto Beni,0.71,"4- B,S,C,L","lemon, tart, burnt, chemical",2.75,4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-64.9912286,-17.0568696
828,709,El Ceibo,Bolivia,2011,Bolivia,"Alto Beni, Covendo Region",0.75,"4- B,S,C,L","nutty, rich, red berry",3.75,4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-64.9912286,-17.0568696
829,32,El Rey,Venezuela,2006,Venezuela,"Carenero Superior, Gran Saman",0.7,"5- B,S,C,V,L","gritty, chalky, earthy, sour",2.75,5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-66.1109318,8.0018709
830,206,El Rey,Venezuela,2008,Venezuela,"Carenero Superior, Apamate",0.74,"5- B,S,C,V,L","sandy, banana, sour",2.5,5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-66.1109318,8.0018709
831,206,El Rey,Venezuela,2008,Venezuela,"Carenero Superior, Bucare",0.58,"5- B,S,C,V,L","gritty, sweet, banana, smoke",2.5,5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-66.1109318,8.0018709
832,206,El Rey,Venezuela,2008,Venezuela,"Carenero Superior, Mijao",0.61,"5- B,S,C,V,L","muted, cherry, banana",3.0,5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-66.1109318,8.0018709
833,439,El Rey,Venezuela,2009,Venezuela,"Rio Caribe, Cariaco",0.605,"5- B,S,C,V,L","very sweet, marshmallow",2.75,5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-66.1109318,8.0018709
834,439,El Rey,Venezuela,2009,Venezuela,"Rio Caribe, Macuro",0.7,"5- B,S,C,V,L","sandy,bold,cherry,peanut butter",3.0,5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-66.1109318,8.0018709
835,1662,El Rey,Venezuela,2015,Venezuela,San Joaquin,0.7,"5- B,S,C,V,L","spicy, caramel, vanilla",3.75,5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-66.1109318,8.0018709
836,2382,Eldora,U.S.A.,2019,Guatemala,"Polochic, batch 711",0.7,"3- B,S,C","cocoa, fig notes",3.5,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-90.345759,15.5855545
837,2724,Eldora,U.S.A.,2022,Tanzania,"Kokoa Kamili, 2020 harvest, batch 1574",0.7,"3- B,S,C","heavy roast, choco, coffee-like",3.5,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,35.7878438,-6.5247123
838,2724,Eldora,U.S.A.,2022,Madagascar,"Lazan'ny, 2019 harvest, batch 1547",0.7,"3- B,S,C","roasty, hammy, sour",3.25,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,46.4416422,-18.9249604
839,2728,Eldora,U.S.A.,2022,Belize,"Maya Mtn., 2019 harvest, batch 1573",0.7,"3- B,S,C","dried fruit, raisiny, mild roast",3.5,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-88.7600927,16.8259793
840,2728,Eldora,U.S.A.,2022,Ecuador,"Puerto Quito, 2021 harvest, batch 1560",0.7,"3- B,S,C","fatty, floral, rum, roasty",3.0,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-79.3666965,-1.3397668
841,2728,Eldora,U.S.A.,2022,Dominican Republic,"Zorzal, 2021 harvest, batch 1549",0.7,"3- B,S,C","dominate roast, fruit then earthy",3.0,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-70.3028026,19.0974031
842,2728,Eldora,U.S.A.,2022,Uganda,"Semuliki, 2019 harvest, batch 1575",0.7,"3- B,S,C","simple, mild caramel, choco",3.75,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,32.2166578,1.5333554
843,1137,Emerald Estate,St. Lucia,2013,St. Lucia,Emerald Estate,0.6,"2- B,S","low refinement, too sweet",2.75,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-60.975036,13.8250489
844,1137,Emerald Estate,St. Lucia,2013,St. Lucia,Emerald Estate,0.7,"2- B,S","sandy, tannic, earthy",3.25,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-60.975036,13.8250489
845,1450,Emily's,Japan,2015,Venezuela,Patanemo,0.79,"3- B,S,C","coarse, woody, roasty",3.0,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-66.1109318,8.0018709
846,1454,Emily's,Japan,2015,Peru,Peru,0.78,"3- B,S,C","brownine, nutty",3.5,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-75.0458515,-6.8699697
847,2108,Encuentro,France,2018,Haiti,Pisa w/ nibs,0.7,"2- B,S","simple, mild cocoa, fruit",3.5,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-72.3570972,19.1399952
848,2108,Encuentro,France,2018,Guatemala,Asochivite,0.7,"2- B,S","spicy, sweet,",3.5,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-90.345759,15.5855545
849,2114,Encuentro,France,2018,Dominican Republic,Oko Caribe,0.7,"2- B,S","earthy, floral, cocoa",3.25,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-70.3028026,19.0974031
850,2118,Encuentro,France,2018,Madagascar,Bejofo,0.7,"2- B,S","fruity, roasty",3.5,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,46.4416422,-18.9249604
851,1916,ENNA,U.S.A.,2016,Honduras,"Wampusirpi, batch 007",0.75,"2- B,S","carrots, heavy roast",3.25,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-86.0755145,15.2572432
852,2198,ENNA,U.S.A.,2018,Vietnam,"Ben Tre, batch 77",0.72,"2- B,S","intens, brownie, spicy, metal",3.0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,108.4265113,13.2904027
853,2350,ENNA,U.S.A.,2019,Sierra Leone,Gola Rainforest,0.7,"3- B,S,C","dirty, earthy, burnt, honey",2.5,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-11.8400269,8.6400349
854,2350,ENNA,U.S.A.,2019,Tanzania,Kokoa Kamili,0.8,"3- B,S,C","fruit, dirty",3.0,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,35.7878438,-6.5247123
855,2350,ENNA,U.S.A.,2019,Trinidad,"Maiden Voyage Estate, Herbert Pasqual",0.72,"3- B,S,C","muddy, raisins, nut, rubbery",3.5,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-61.26130538878063,10.443024300000001
856,1205,Erithaj (A. Morin),France,2014,Vietnam,Ben Tre,0.7,"3- B,S,C","spicy, green, long, intense",3.25,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,108.4265113,13.2904027
857,1209,Erithaj (A. Morin),France,2014,Vietnam,Ham Luong,0.8,"3- B,S,C","mild bitter, smoke, hammy",3.0,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,108.4265113,13.2904027
858,1209,Erithaj (A. Morin),France,2014,Vietnam,"Ba Lai, Mekong Delta",0.74,"3- B,S,C","grit,smoke, wood, blackberry",3.25,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,108.4265113,13.2904027
859,252,Escazu,U.S.A.,2008,Venezuela,Ocumare,0.72,"4- B,S,C,V","woody, cocoa",3.0,4,1.0,1.0,1.0,0.0,1.0,0.0,0.0,-66.1109318,8.0018709
